applicant_id,age,job_tenure,income,requested_amount,dti,revolving_util,delinquency_2y,bureau_inquiries,default
PROP-000376,65,4.5,3442.9,11340.96,34.4,17.9,1,3,0
PROP-000377,35,0.9,3134.27,6781.75,30.8,69.0,2,2,0
PROP-000378,18,0.1,7282.44,14670.75,33.8,14.8,2,7,0
PROP-000379,57,1.1,5940.61,6716.27,46.5,53.3,3,1,0
PROP-000380,32,2.6,6425.52,18961.03,50.1,38.6,0,5,0
PROP-000381,39,4.4,8841.64,28383.12,27.9,62.6,0,0,0
PROP-000382,53,5.8,2231.73,4153.78,25.2,67.2,0,0,1
PROP-000383,18,0.1,11517.18,37881.74,41.9,35.2,0,2,1
PROP-000384,22,2.7,7556.62,4442.79,11.9,49.7,0,2,0
PROP-000385,18,0.1,1913.83,2331.6,11.7,17.6,2,1,0
PROP-000386,28,1.7,6961.03,3891.95,27.9,2.7,0,1,0
PROP-000387,43,7.3,6137.42,20149.96,39.5,40.9,0,2,0
PROP-000388,44,3.3,5589.07,17884.79,19.3,30.2,1,2,0
PROP-000389,41,0.8,2499.62,7561.61,19.7,10.2,3,2,1
PROP-000390,21,1.8,4338.45,6501.13,25.6,76.4,2,2,0
PROP-000391,18,0.1,6510.76,12213.67,47.1,26.4,1,0,0
PROP-000392,38,8.4,4482.96,10956.91,7.7,29.3,1,1,0
PROP-000393,32,4.0,1982.85,5732.1,72.2,12.8,2,3,0
PROP-000394,43,2.1,3529.26,8127.05,11.9,53.4,2,2,0
PROP-000395,46,1.0,5425.23,9307.28,18.9,26.4,0,1,0
PROP-000396,39,2.7,3930.31,5321.32,12.9,39.1,0,0,1
PROP-000397,47,16.8,13562.78,14639.47,65.5,27.8,0,2,0
PROP-000398,40,5.2,6892.59,9162.18,22.8,40.7,0,1,0
PROP-000399,44,4.0,6733.63,4490.1,56.6,52.5,3,4,0
PROP-000400,29,4.4,4898.5,8638.18,26.3,54.4,4,1,0
PROP-000401,35,3.0,3381.62,4790.79,27.9,8.9,0,0,0
PROP-000402,40,3.4,12192.39,10799.5,22.6,35.8,0,2,0
PROP-000403,47,5.9,3530.91,9661.25,38.9,58.9,2,3,1
PROP-000404,33,3.7,4609.6,13137.93,20.3,37.4,0,1,0
PROP-000405,44,5.8,4201.85,12379.05,7.2,75.3,0,4,0
PROP-000406,34,3.2,1928.85,5216.48,21.1,9.3,0,1,0
PROP-000407,36,3.3,5769.91,18116.72,17.4,44.5,0,0,1
PROP-000408,47,2.3,7942.65,9400.15,49.7,5.3,0,1,0
PROP-000409,18,0.1,3138.05,4489.98,25.9,24.8,2,0,0
PROP-000410,22,0.7,3707.39,8754.37,32.2,53.9,2,2,0
PROP-000411,20,1.4,2705.67,7476.14,39.7,69.0,0,3,0
PROP-000412,18,0.1,12997.25,33177.73,18.3,46.6,1,0,0
PROP-000413,29,1.6,5741.84,15609.67,33.6,52.5,0,3,0
PROP-000414,46,0.5,9761.49,20095.69,26.4,16.6,0,1,0
PROP-000415,34,4.2,3459.37,10212.58,16.8,25.4,0,3,0
PROP-000416,40,4.4,6189.03,16787.78,19.6,24.5,3,1,1
PROP-000417,51,1.5,1734.26,2602.42,15.3,34.1,3,1,0
PROP-000418,53,2.4,3094.22,6439.32,13.1,65.1,0,1,0
PROP-000419,37,0.5,15015.22,20703.46,50.1,26.3,0,2,0
PROP-000420,54,3.5,5673.81,2840.35,34.8,78.8,4,1,1
PROP-000421,39,2.0,3646.71,8290.92,58.3,28.8,0,2,1
PROP-000422,27,3.0,1472.82,4327.42,18.6,39.6,2,1,0
PROP-000423,30,1.0,4955.97,10717.47,43.3,36.6,0,2,0
PROP-000424,20,1.4,3453.53,3086.08,37.8,37.1,0,1,0
PROP-000425,27,4.7,7393.8,15431.5,18.8,63.3,0,1,0
PROP-000426,33,6.9,1859.15,2541.28,32.9,51.5,0,0,0
PROP-000427,47,0.7,7584.21,15492.5,31.7,54.5,2,5,0
PROP-000428,58,3.9,3387.28,5717.11,8.3,33.2,1,5,0
PROP-000429,21,2.1,2387.03,3630.8,20.3,58.9,1,1,0
PROP-000430,42,3.5,4967.73,10532.87,30.5,33.0,0,3,0
PROP-000431,25,0.4,13230.18,38650.36,17.1,40.4,2,0,0
PROP-000432,43,5.4,6859.03,9708.82,18.8,16.1,0,1,0
PROP-000433,36,9.8,5353.94,18619.9,37.9,44.0,3,4,0
PROP-000434,18,0.1,3220.7,9703.46,34.4,70.0,1,3,1
PROP-000435,49,1.0,10406.96,11709.11,48.1,64.8,0,0,0
PROP-000436,30,0.2,5478.26,3921.47,24.0,23.2,1,6,0
PROP-000437,31,0.2,1412.0,2371.27,20.9,6.1,0,2,0
PROP-000438,25,4.9,7021.88,24062.84,46.3,3.9,0,2,0
PROP-000439,30,2.3,5133.52,4635.95,52.0,61.6,2,2,1
PROP-000440,43,5.5,4130.64,2098.44,29.2,40.2,0,2,0
PROP-000441,35,7.1,9353.78,27538.22,48.1,40.8,2,0,0
PROP-000442,41,10.2,2850.26,5229.76,20.0,56.4,0,1,0
PROP-000443,42,10.3,3233.29,5765.68,37.5,10.6,1,4,0
PROP-000444,53,2.7,3986.18,7454.06,34.3,67.7,1,2,0
PROP-000445,33,8.3,5676.69,9051.0,21.9,49.5,1,3,0
PROP-000446,20,1.4,3072.72,7050.87,54.2,52.1,1,1,1
PROP-000447,50,6.5,2437.6,4554.29,26.2,37.5,0,2,0
PROP-000448,34,1.9,3918.97,10688.12,30.7,24.7,0,1,0
PROP-000449,51,1.8,3270.44,4848.62,28.8,28.4,2,3,0
PROP-000450,42,5.2,11893.91,36763.87,31.8,3.0,0,1,0
PROP-000451,36,1.5,1412.0,2408.95,56.5,27.2,1,5,1
PROP-000452,42,6.0,7495.17,17843.44,14.0,36.6,1,0,0
PROP-000453,61,2.6,1412.0,1949.22,64.1,64.3,2,4,1
PROP-000454,62,3.3,4196.21,5487.27,58.3,19.3,1,3,0
PROP-000455,38,3.2,2297.34,1385.49,56.2,60.2,0,5,0
PROP-000456,39,2.5,1732.86,1000.0,24.4,57.2,0,1,0
PROP-000457,50,16.2,9711.84,12902.37,40.5,24.4,2,1,0
PROP-000458,27,4.7,6798.27,13488.22,12.7,52.9,0,2,0
PROP-000459,41,2.5,4556.6,10132.81,3.0,44.6,0,1,0
PROP-000460,37,2.4,4747.11,3053.25,5.4,29.3,2,0,0
PROP-000461,41,0.3,2774.75,8025.39,52.0,16.6,0,2,0
PROP-000462,27,0.9,3328.92,5788.4,3.4,41.8,0,1,0
PROP-000463,18,0.1,2901.96,3469.55,35.3,35.7,0,2,0
PROP-000464,18,0.1,3202.37,8503.55,19.9,34.7,1,0,0
PROP-000465,24,1.4,3864.45,8477.25,11.9,36.2,0,3,0
PROP-000466,32,5.1,9752.52,25794.14,15.2,13.2,2,3,0
PROP-000467,34,6.5,6265.24,3266.26,51.2,80.6,1,4,0
PROP-000468,61,2.3,5289.11,15799.61,35.2,50.5,0,2,0
PROP-000469,51,0.1,2419.39,2508.2,48.7,57.1,0,0,0
PROP-000470,26,1.5,5739.77,19570.58,29.8,20.1,2,3,0
PROP-000471,42,2.9,1412.0,4665.42,36.4,8.1,0,3,0
PROP-000472,33,6.4,2895.97,9888.95,39.8,19.1,2,1,1
PROP-000473,34,5.4,2093.33,1228.92,42.5,48.4,0,1,0
PROP-000474,40,0.2,3510.32,2366.5,25.8,20.9,0,1,0
PROP-000475,45,7.8,3692.98,7548.3,20.6,59.2,0,1,0
PROP-000476,33,2.8,3381.28,3470.66,3.0,27.3,0,1,0
PROP-000477,50,5.6,4338.79,2416.21,31.2,10.3,0,0,0
PROP-000478,24,0.1,4799.18,10556.26,48.3,42.3,1,2,1
PROP-000479,38,4.3,9796.14,28807.39,21.7,12.0,0,1,0
PROP-000480,69,7.2,2697.93,7830.43,49.0,19.5,0,2,0
PROP-000481,40,6.1,2659.95,7794.19,33.9,52.6,0,0,0
PROP-000482,55,2.2,4110.18,14345.87,25.1,35.1,1,3,0
PROP-000483,39,2.8,5261.1,9111.78,21.0,11.4,0,1,0
PROP-000484,44,2.5,4486.09,6628.19,17.3,15.0,0,3,0
PROP-000485,37,1.8,13121.77,32346.18,14.4,79.3,2,1,0
PROP-000486,35,3.5,7288.46,12304.5,26.5,9.9,2,0,0
PROP-000487,28,0.2,9997.35,33563.45,16.4,22.9,2,2,0
PROP-000488,43,0.5,5752.16,8564.77,17.6,8.9,1,0,0
PROP-000489,27,0.5,4611.32,10403.59,7.1,25.8,0,0,0
PROP-000490,45,2.0,1412.0,1000.0,9.0,54.3,0,1,0
PROP-000491,51,0.4,4507.78,8323.55,24.2,58.9,2,0,0
PROP-000492,42,11.8,3595.08,6258.85,6.5,6.1,0,2,0
PROP-000493,34,1.9,3651.94,10899.74,7.8,40.6,0,0,0
PROP-000494,43,0.9,7897.81,12213.91,23.4,39.2,1,2,0
PROP-000495,34,1.3,1967.05,6610.35,29.8,21.0,0,0,0
PROP-000496,49,3.4,8371.36,27147.57,16.8,48.9,2,3,1
PROP-000497,18,0.1,6355.46,12234.31,30.5,45.0,0,2,0
PROP-000498,33,1.6,4968.94,7693.82,11.8,20.6,0,2,0
PROP-000499,18,0.1,7071.11,16957.49,38.2,12.3,0,4,0
PROP-000500,20,1.4,1476.87,2220.41,18.8,30.9,3,2,0
PROP-000501,54,2.1,5437.21,9626.51,56.1,70.3,0,2,0
PROP-000502,48,0.4,1770.99,3941.86,33.4,40.1,2,5,0
PROP-000503,29,5.9,5333.57,14917.58,34.3,22.4,1,1,0
PROP-000504,19,0.7,2093.43,2183.39,29.2,48.0,0,3,0
PROP-000505,18,0.1,2663.83,9014.48,38.7,36.1,2,3,0
PROP-000506,31,0.4,3270.63,7098.57,31.6,14.9,1,2,1
PROP-000507,67,3.9,3619.16,4532.92,33.3,59.8,0,4,0
PROP-000508,43,7.4,4806.67,8691.98,69.8,61.1,0,1,1
PROP-000509,31,6.6,6552.07,12142.22,15.2,25.4,2,0,0
PROP-000510,43,3.3,18076.87,50000.0,26.6,14.2,0,1,0
PROP-000511,19,0.7,2849.4,8053.81,38.3,49.5,3,5,1
PROP-000512,34,2.7,4610.47,12801.7,23.1,78.8,0,2,0
PROP-000513,39,1.2,4044.0,4887.7,20.7,43.7,0,2,0
PROP-000514,36,6.3,2248.95,2622.33,51.3,31.9,1,0,0
PROP-000515,47,10.1,1412.0,1000.0,37.2,27.6,1,2,0
PROP-000516,42,4.8,2401.63,6713.31,28.2,28.5,0,2,0
PROP-000517,46,5.7,3037.46,5528.36,37.7,81.5,0,2,1
PROP-000518,29,4.0,3377.94,6845.36,48.3,47.4,2,6,1
PROP-000519,48,0.8,1800.53,1000.0,8.8,15.5,0,2,0
PROP-000520,57,10.6,3537.4,7791.96,18.0,34.5,3,0,0
PROP-000521,26,0.4,3816.27,11900.51,35.5,16.4,0,0,0
PROP-000522,27,4.2,2471.21,3265.13,32.5,22.0,0,1,0
PROP-000523,54,11.6,6676.82,21849.75,11.3,36.6,0,5,0
PROP-000524,35,2.0,1520.51,3085.1,20.8,25.2,0,1,0
PROP-000525,54,4.8,5015.3,5899.2,33.5,52.9,0,2,0
PROP-000526,32,0.8,3699.54,9165.87,27.2,29.7,0,1,1
PROP-000527,55,3.3,4470.15,9663.55,33.6,52.8,0,1,0
PROP-000528,39,5.7,5448.89,8892.49,3.4,18.4,0,1,0
PROP-000529,41,4.8,5065.17,14572.3,3.0,80.4,0,2,0
PROP-000530,56,3.0,1412.0,3191.62,33.5,43.2,1,2,0
PROP-000531,33,1.6,3642.97,11151.9,65.0,50.3,0,2,0
PROP-000532,26,0.4,5620.12,3083.61,43.6,83.5,0,3,0
PROP-000533,32,4.6,5734.69,3524.43,15.1,33.5,3,1,0
PROP-000534,43,3.2,2632.77,5932.29,15.7,37.7,2,1,0
PROP-000535,19,0.1,2220.55,1971.96,34.9,36.2,0,1,0
PROP-000536,45,2.1,5984.33,7151.75,47.2,26.7,0,6,0
PROP-000537,31,0.1,5697.62,13061.61,10.3,31.4,0,3,0
PROP-000538,51,1.9,2224.1,3798.44,55.9,31.1,2,2,0
PROP-000539,18,0.1,1965.3,6594.51,12.1,43.9,0,3,0
PROP-000540,28,3.3,3322.17,7797.44,5.7,43.3,2,2,0
PROP-000541,18,0.1,2637.5,9200.52,57.4,18.6,0,3,0
PROP-000542,28,3.9,4526.13,10587.72,44.7,21.7,0,2,0
PROP-000543,40,15.4,9407.0,7187.83,9.8,62.4,1,3,0
PROP-000544,35,2.0,1975.42,1460.4,49.8,44.0,3,2,1
PROP-000545,34,4.2,3834.95,8770.38,53.3,69.8,0,2,1
PROP-000546,36,6.1,2613.08,6636.16,16.6,4.9,0,0,0
PROP-000547,40,6.0,6523.02,3779.76,45.8,59.2,0,1,1
PROP-000548,25,2.5,6781.17,4524.2,45.1,69.8,3,8,1
PROP-000549,46,0.7,2402.01,5566.86,20.7,20.8,3,1,0
PROP-000550,45,4.2,7968.7,12394.97,14.4,23.8,0,1,0
PROP-000551,42,16.3,6795.1,10896.57,13.3,36.0,0,1,0
PROP-000552,44,0.8,3725.15,11494.13,37.2,52.4,2,4,0
PROP-000553,41,1.2,6438.37,3568.13,40.0,15.9,3,5,1
PROP-000554,62,5.0,1811.33,1465.88,12.1,44.7,1,1,1
PROP-000555,36,0.1,12912.67,17597.61,60.7,31.8,0,4,1
PROP-000556,34,3.1,4249.45,9505.25,25.6,29.7,0,2,0
PROP-000557,28,0.1,8744.85,29467.0,17.8,55.0,0,0,0
PROP-000558,25,1.2,2867.05,1480.43,27.1,37.6,0,2,0
PROP-000559,23,1.7,1588.86,4122.58,37.6,14.2,0,1,0
PROP-000560,27,1.8,5435.74,9892.6,3.0,50.7,2,1,0
PROP-000561,37,5.0,2630.51,7858.05,17.7,45.0,1,3,0
PROP-000562,42,0.1,2807.3,8044.2,9.5,42.2,0,1,0
PROP-000563,38,3.6,4734.83,12214.8,22.9,8.2,0,1,0
PROP-000564,28,0.2,6768.23,20857.66,10.4,62.3,1,1,0
PROP-000565,48,11.7,5079.33,10843.16,33.6,59.6,2,2,0
PROP-000566,46,2.8,7725.48,6829.38,45.6,42.0,1,4,0
PROP-000567,36,0.8,3632.65,4028.4,14.6,29.7,2,2,0
PROP-000568,30,5.8,9273.09,20458.82,53.8,44.4,0,3,1
PROP-000569,44,0.5,6715.31,10145.55,3.2,24.4,2,0,0
PROP-000570,40,0.2,2135.72,4145.67,39.5,42.9,3,1,1
PROP-000571,20,1.4,6000.25,5945.81,37.7,40.0,1,2,0
PROP-000572,37,5.0,4161.28,7656.21,11.5,41.8,2,0,0
PROP-000573,41,1.8,2537.8,7456.5,9.0,61.8,2,3,0
PROP-000574,27,6.3,5774.5,11123.47,4.6,63.8,0,2,0
PROP-000575,40,0.1,5271.14,10308.25,50.1,11.7,3,1,0
PROP-000576,20,1.4,6093.39,10484.3,35.5,55.9,1,3,0
PROP-000577,54,7.4,2111.31,6111.81,22.7,57.7,0,3,0
PROP-000578,52,2.6,1412.0,1691.91,27.5,34.6,0,3,0
PROP-000579,34,4.0,3317.42,7271.74,20.6,84.1,3,1,1
PROP-000580,42,6.6,3445.8,1957.75,39.2,18.2,1,2,0
PROP-000581,18,0.1,5419.47,4824.08,38.5,29.1,0,0,0
PROP-000582,24,4.2,1412.0,1039.02,26.9,8.3,0,2,0
PROP-000583,34,11.2,5951.01,8892.55,19.8,77.3,0,0,0
PROP-000584,25,4.9,6652.96,13533.03,14.1,6.8,0,1,0
PROP-000585,46,0.9,6912.71,11648.71,18.7,9.4,0,3,0
PROP-000586,61,3.4,6732.64,9621.3,58.1,67.9,0,1,0
PROP-000587,23,3.5,2111.52,1768.65,38.3,70.4,0,2,1
PROP-000588,27,1.8,2412.49,8354.39,13.8,80.1,2,1,0
PROP-000589,40,3.6,3612.94,10164.37,64.2,48.3,4,3,1
PROP-000590,57,1.0,3716.38,7766.42,8.3,31.4,0,4,0
PROP-000591,23,3.5,2309.4,7359.37,17.3,49.9,0,0,0
PROP-000592,40,3.1,4539.43,13143.97,6.9,65.4,0,0,0
PROP-000593,59,2.1,5401.96,18435.94,55.7,42.4,3,1,0
PROP-000594,18,0.1,5036.73,14068.05,40.2,24.8,1,0,1
PROP-000595,22,2.8,4500.14,11538.95,8.0,31.8,0,2,0
PROP-000596,32,1.0,5243.53,12376.89,10.0,48.1,2,2,0
PROP-000597,31,9.1,3579.74,10138.11,23.9,29.6,0,1,0
PROP-000598,47,1.6,5740.45,13380.14,40.1,10.6,3,0,0
PROP-000599,40,2.3,5343.46,6092.65,38.7,67.5,3,2,1
PROP-000600,18,0.1,2610.98,3108.18,25.6,1.7,1,1,0
PROP-000601,44,7.3,12676.33,12576.82,48.0,50.4,0,2,0
PROP-000602,31,3.6,10478.84,18986.41,21.7,43.9,0,1,0
PROP-000603,53,2.9,6381.91,12169.94,14.4,26.5,2,3,0
PROP-000604,30,8.4,8333.0,11103.1,40.9,17.4,0,0,0
PROP-000605,30,3.5,5093.53,11436.27,13.5,17.0,0,1,0
PROP-000606,44,3.4,3442.55,4283.42,22.5,35.8,1,1,0
PROP-000607,47,2.6,8321.94,13259.14,11.5,64.6,0,2,0
PROP-000608,43,0.1,5056.75,12520.9,18.2,9.6,2,0,0
PROP-000609,18,0.1,6545.54,17253.84,11.1,61.7,0,0,0
PROP-000610,44,4.2,10786.54,23785.26,9.2,48.1,0,1,0
PROP-000611,25,3.6,1692.88,2081.4,21.5,51.0,0,3,0
PROP-000612,40,1.8,5659.93,4435.29,9.6,54.0,0,1,0
PROP-000613,20,0.7,2503.43,7072.9,12.8,44.7,0,4,0
PROP-000614,43,0.1,3896.54,7176.86,64.9,24.5,1,2,0
PROP-000615,28,4.9,2716.8,1585.1,30.4,16.6,1,0,0
PROP-000616,22,2.2,8688.42,14153.4,7.9,44.5,2,2,0
PROP-000617,46,2.3,5714.2,6554.11,13.5,82.1,2,3,0
PROP-000618,40,11.6,4476.88,13991.89,15.8,72.5,0,1,0
PROP-000619,30,1.5,1705.76,3266.73,55.4,16.8,0,1,1
PROP-000620,55,2.2,3138.09,2895.22,25.8,45.4,0,2,0
PROP-000621,32,2.9,3251.53,3685.33,77.0,60.4,1,4,1
PROP-000622,38,0.1,5184.62,11792.49,14.1,24.1,1,2,1
PROP-000623,41,1.0,3336.93,9384.05,51.3,17.7,0,4,0
PROP-000624,30,4.1,3565.98,11558.62,28.4,50.3,2,2,0
PROP-000625,43,17.5,1412.0,3131.33,56.9,51.4,0,4,0
PROP-000626,31,0.3,7533.72,7423.06,10.8,65.5,0,2,0
PROP-000627,33,10.5,2122.03,2074.99,49.6,35.6,4,2,0
PROP-000628,54,7.0,2836.66,6527.57,80.0,56.0,5,2,1
PROP-000629,25,4.9,5894.99,9292.79,50.4,9.3,0,2,0
PROP-000630,18,0.1,7276.23,17227.11,22.6,78.4,0,2,1
PROP-000631,57,10.7,4346.33,9076.1,31.4,39.1,0,1,0
PROP-000632,68,2.2,5352.47,8379.85,53.2,86.1,2,2,1
PROP-000633,33,0.1,7618.71,9562.88,29.2,7.5,2,0,0
PROP-000634,18,0.1,1412.0,1254.28,16.4,42.1,0,1,0
PROP-000635,34,4.3,7284.16,3827.03,43.3,66.6,1,2,0
PROP-000636,34,0.1,1412.0,2934.02,17.4,41.6,2,2,0
PROP-000637,35,1.0,3536.63,7274.24,61.8,52.9,2,3,1
PROP-000638,24,4.2,5513.05,6471.0,18.7,29.2,0,4,0
PROP-000639,44,9.9,2390.0,5389.67,35.8,27.6,0,2,0
PROP-000640,44,7.2,3799.31,4440.53,13.9,61.4,2,4,0
PROP-000641,20,1.4,1412.0,2164.46,32.0,62.3,1,3,0
PROP-000642,46,2.2,1960.1,2219.03,48.3,4.9,1,2,0
PROP-000643,62,7.0,2638.24,4435.6,6.5,48.2,2,1,0
PROP-000644,40,3.4,2354.24,4685.29,32.0,68.4,2,9,1
PROP-000645,33,2.4,3894.05,5301.58,41.6,51.3,0,1,0
PROP-000646,36,5.5,11977.57,23932.21,18.8,62.5,0,4,0
PROP-000647,45,5.6,7108.7,6724.66,26.8,30.6,0,3,0
PROP-000648,18,0.1,7277.3,17996.36,63.2,25.2,3,2,1
PROP-000649,39,2.1,5620.17,7068.74,38.9,53.1,0,3,0
PROP-000650,33,0.7,1812.78,1958.25,39.8,56.3,2,2,0
PROP-000651,60,3.4,8686.75,15159.27,32.0,40.7,0,1,0
PROP-000652,35,4.0,5349.7,14276.28,22.9,60.5,3,1,1
PROP-000653,58,0.7,5839.07,14969.38,12.4,20.4,0,0,0
PROP-000654,24,1.3,6930.26,5948.62,30.2,45.8,0,2,1
PROP-000655,45,1.8,5795.37,6781.43,27.6,21.5,3,1,0
PROP-000656,41,0.3,5322.49,11088.36,32.1,25.2,3,1,0
PROP-000657,27,2.2,2613.31,2788.58,32.7,75.5,2,6,0
PROP-000658,40,3.9,2312.14,7400.56,9.4,20.7,1,1,0
PROP-000659,52,4.9,2322.41,5739.06,13.9,13.2,0,2,0
PROP-000660,34,11.2,1412.0,4128.04,43.9,41.7,0,6,0
PROP-000661,18,0.1,3146.47,8517.44,42.9,53.9,1,1,0
PROP-000662,37,13.3,5906.3,5169.86,56.3,4.5,0,3,0
PROP-000663,27,5.5,8369.87,14191.98,36.5,56.7,1,6,0
PROP-000664,33,1.7,2761.2,3885.05,20.0,23.0,0,1,0
PROP-000665,37,2.6,4015.22,4477.8,18.0,13.0,0,2,0
PROP-000666,18,0.1,3150.77,7507.28,33.7,23.7,0,2,0
PROP-000667,18,0.1,4896.08,8964.33,47.5,44.8,0,1,0
PROP-000668,43,13.9,1882.88,3357.97,23.4,39.7,0,0,0
PROP-000669,31,0.8,3116.5,4311.58,30.8,28.9,4,3,1
PROP-000670,18,0.1,2649.41,1668.71,21.3,55.7,0,2,0
PROP-000671,47,2.9,6278.99,7041.0,41.8,6.3,3,1,0
PROP-000672,41,1.3,1539.34,2668.51,13.8,15.9,0,2,0
PROP-000673,29,7.7,5373.52,17565.35,19.3,24.4,0,2,1
PROP-000674,22,0.5,7481.65,14109.19,34.0,59.4,0,3,0
PROP-000675,48,0.1,1801.33,5414.5,12.3,12.7,0,1,0
PROP-000676,42,1.7,2952.51,1804.37,10.1,42.0,0,0,0
PROP-000677,66,16.4,2596.15,7636.87,9.2,38.6,0,3,0
PROP-000678,43,1.6,11345.99,11249.2,32.2,35.4,4,2,1
PROP-000679,42,0.5,9923.66,12798.88,53.9,74.3,5,2,1
PROP-000680,35,1.2,7648.34,16948.01,32.1,56.7,0,1,0
PROP-000681,47,6.9,5631.31,11137.62,26.4,10.3,2,2,0
PROP-000682,45,2.0,7510.98,14500.77,23.3,51.0,0,3,0
PROP-000683,53,0.5,6322.69,11303.52,38.2,20.7,0,3,0
PROP-000684,31,0.5,11556.87,39342.14,16.2,2.4,0,0,0
PROP-000685,32,2.0,4559.55,14710.91,32.3,75.3,2,2,1
PROP-000686,32,5.0,1412.0,4784.32,39.2,51.4,0,3,0
PROP-000687,47,2.6,3308.25,2000.24,18.3,40.5,0,0,0
PROP-000688,55,5.0,6167.45,17642.81,48.6,14.2,3,0,0
PROP-000689,32,5.9,3657.07,3446.26,12.9,40.0,1,5,0
PROP-000690,32,5.6,9085.21,24986.54,31.6,41.5,0,2,0
PROP-000691,41,1.0,2691.93,4117.19,29.0,58.1,1,5,1
PROP-000692,35,2.5,7632.8,24984.72,15.1,50.5,1,1,0
PROP-000693,49,1.1,1847.94,6206.71,9.1,66.1,3,2,0
PROP-000694,18,0.1,5439.43,16306.06,16.5,23.9,1,0,0
PROP-000695,28,3.8,2735.12,4220.53,16.0,38.5,0,0,0
PROP-000696,28,0.5,1993.58,6503.4,18.3,16.0,1,1,0
PROP-000697,18,0.1,4294.59,2173.59,24.2,28.5,0,3,0
PROP-000698,26,1.5,2144.8,3121.8,10.3,47.5,4,1,1
PROP-000699,27,5.2,7060.88,4126.07,22.7,17.5,0,1,0
PROP-000700,35,7.9,3582.26,10897.83,11.0,48.3,0,0,0
PROP-000701,51,0.2,4703.28,16003.04,17.9,22.8,0,3,0
PROP-000702,35,0.1,4305.21,8696.48,15.7,40.4,1,0,0
PROP-000703,25,4.9,6237.55,19719.7,34.5,41.0,0,3,0
PROP-000704,37,13.3,2930.4,4067.97,11.2,67.8,0,3,0
PROP-000705,50,0.6,8707.02,12374.74,7.2,57.3,1,1,0
PROP-000706,26,5.6,15161.72,14416.3,8.3,54.1,0,1,0
PROP-000707,27,3.2,2287.75,3158.71,12.2,23.9,0,2,0
PROP-000708,44,0.1,11573.7,9375.79,22.6,32.9,0,2,0
PROP-000709,35,4.7,3194.76,9264.27,35.9,58.8,2,1,0
PROP-000710,45,8.5,3284.36,3154.89,54.8,43.7,0,1,0
PROP-000711,37,10.1,7389.69,9338.52,14.2,54.6,0,2,0
PROP-000712,46,0.2,2290.44,4221.0,29.5,42.7,1,2,0
PROP-000713,25,1.7,6370.94,8483.89,28.3,35.3,1,1,0
PROP-000714,37,2.9,6189.26,14815.63,66.3,43.8,1,3,1
PROP-000715,35,1.5,4257.96,4952.12,25.9,2.2,0,0,1
PROP-000716,23,2.2,4160.39,6562.79,29.4,59.7,0,1,0
PROP-000717,19,0.7,3224.51,8811.36,3.9,32.5,0,2,0
PROP-000718,46,0.3,6863.0,12886.14,8.8,43.4,1,0,0
PROP-000719,33,0.2,3523.13,9981.74,21.8,21.6,0,3,0
PROP-000720,25,0.7,8669.73,26769.86,44.7,32.1,2,4,1
PROP-000721,36,0.2,8836.0,12537.34,15.4,10.8,0,1,0
PROP-000722,51,0.8,1857.25,1743.47,25.3,48.3,0,1,0
PROP-000723,18,0.1,2010.77,1337.6,31.1,34.4,2,2,1
PROP-000724,20,0.8,3977.26,6856.28,11.5,11.7,0,3,0
PROP-000725,26,0.2,2529.04,1537.59,25.1,41.6,4,2,0
PROP-000726,55,1.9,2941.14,4849.64,46.6,73.2,0,4,1
PROP-000727,41,0.6,2723.78,3025.52,15.9,37.3,2,0,0
PROP-000728,47,1.3,14127.38,7417.05,10.2,26.7,3,2,0
PROP-000729,24,3.8,8839.92,6413.89,14.9,21.1,0,2,0
PROP-000730,24,4.2,2682.59,3489.71,30.1,31.2,0,2,0
PROP-000731,43,1.0,1412.0,1000.0,20.7,48.1,0,3,0
PROP-000732,38,7.2,3158.3,9730.8,16.4,64.3,5,1,0
PROP-000733,44,4.1,2060.29,5756.37,16.5,33.2,1,1,0
PROP-000734,35,6.4,6802.62,17359.46,17.6,31.8,0,1,0
PROP-000735,41,6.1,4608.28,8170.88,34.9,60.3,2,1,0
PROP-000736,39,4.6,3146.99,10259.99,26.6,57.5,1,2,0
PROP-000737,47,13.3,4224.09,6844.25,16.8,29.7,0,3,0
PROP-000738,47,2.9,2223.84,1874.47,47.9,60.5,4,5,0
PROP-000739,18,0.1,3864.46,12686.86,12.5,34.0,0,1,0
PROP-000740,18,0.1,11834.74,31000.98,32.6,70.6,1,2,0
PROP-000741,50,7.0,2944.5,3075.55,33.4,58.4,1,1,0
PROP-000742,52,2.4,4718.88,12879.47,33.6,41.0,3,3,1
PROP-000743,25,3.0,2778.36,6635.23,42.9,24.5,0,1,0
PROP-000744,18,0.1,2751.27,6437.33,37.8,53.7,2,1,1
PROP-000745,39,11.7,7309.86,23007.18,34.7,50.0,0,0,0
PROP-000746,49,3.5,2114.31,2973.38,14.2,41.9,0,0,0
PROP-000747,59,3.4,3983.4,2134.31,49.8,51.4,1,1,1
PROP-000748,44,0.7,2624.32,2064.25,32.0,30.7,3,1,1
PROP-000749,33,0.9,10137.58,35332.57,30.2,61.6,1,2,0
PROP-000750,27,0.4,2934.08,8556.46,26.8,24.9,0,3,0
PROP-000751,38,4.3,2073.39,5186.36,39.3,78.7,0,3,1
PROP-000752,34,8.3,4035.13,13201.57,23.4,50.9,1,1,0
